Timestep	VariableName	EntityIdx	Value	Metadata
9	Regional Wellbeing	Region03	0.7644444444444445	Actor health
9	Regional Wellbeing	Region04	0.6406718464	Actor health
9	Regional Wellbeing	Region05	0.6	Actor health
9	Regional Wellbeing	Region06	0.59	Actor health
9	Regional Wellbeing	Region07	0.6456	Actor health
9	Regional Wellbeing	Region08	0.7854545454545455	Actor health
9	Regional Wellbeing	Region09	0.6176	Actor health
9	Regional Wellbeing	Region10	0.7137600000000001	Actor health
9	Regional Wellbeing	Region11	0.708	Actor health
9	Regional Wellbeing	Region12	0.5440318464	Actor health
9	Regional Wellbeing	Region13	0.5661333333333333	Actor health
9	Regional Wellbeing	Region14	0.6315428571428571	Actor health
9	Regional Wellbeing	Region15	0.51696	Actor health
9	Regional Wellbeing	Region16	0.6	Actor health
9	Regional Deaths	Region01	0	Actor alive
9	Regional Deaths	Region02	0	Actor alive
9	Regional Deaths	Region03	0	Actor alive
9	Regional Deaths	Region04	0	Actor alive
9	Regional Deaths	Region05	0	Actor alive
9	Regional Deaths	Region06	0	Actor alive
9	Regional Deaths	Region07	0	Actor alive
9	Regional Deaths	Region08	0	Actor alive
9	Regional Deaths	Region09	0	Actor alive
9	Regional Deaths	Region10	0	Actor alive
9	Regional Deaths	Region11	0	Actor alive
9	Regional Deaths	Region12	0	Actor alive
9	Regional Deaths	Region13	0	Actor alive
9	Regional Deaths	Region14	0	Actor alive
9	Regional Deaths	Region15	0	Actor alive
9	Regional Deaths	Region16	0	Actor alive
9	Regional Casualties	Region01	0	Actor health
9	Regional Casualties	Region02	0	Actor health
9	Regional Casualties	Region03	0	Actor health
9	Regional Casualties	Region04	1	Actor health
9	Regional Casualties	Region05	0	Actor health
9	Regional Casualties	Region06	0	Actor health
9	Regional Casualties	Region07	0	Actor health
9	Regional Casualties	Region08	0	Actor health
9	Regional Casualties	Region09	0	Actor health
9	Regional Casualties	Region10	0	Actor health
9	Regional Casualties	Region11	0	Actor health
9	Regional Casualties	Region12	1	Actor health
9	Regional Casualties	Region13	1	Actor health
9	Regional Casualties	Region14	0	Actor health
9	Regional Casualties	Region15	0	Actor health
9	Regional Casualties	Region16	0	Actor health
9	Regional Sheltered	Region01	0	Actor location
9	Regional Sheltered	Region02	0	Actor location
9	Regional Sheltered	Region03	0	Actor location
9	Regional Sheltered	Region04	0	Actor location
9	Regional Sheltered	Region05	0	Actor location
9	Regional Sheltered	Region06	0	Actor location
9	Regional Sheltered	Region07	0	Actor location
9	Regional Sheltered	Region08	0	Actor location
9	Regional Sheltered	Region09	0	Actor location
9	Regional Sheltered	Region10	0	Actor location
9	Regional Sheltered	Region11	0	Actor location
9	Regional Sheltered	Region12	0	Actor location
9	Regional Sheltered	Region13	0	Actor location
9	Regional Sheltered	Region14	0	Actor location
9	Regional Sheltered	Region15	0	Actor location
9	Regional Sheltered	Region16	0	Actor location
10	Deaths	[Actor1-160]	0	Actor alive
10	Casualties	[Actor1-160]	2	Actor health
10	Evacuees	[Actor1-160]	23	Actor location
10	Sheltered	[Actor1-160]	1	Actor location
10	Wellbeing	[Actor1-160]	0.6425349855999991	Actor health
10	Wealth	[Actor1-160]	0.8935485855999994	Actor resources
10	Safety	[Region1-16]	0.6619788717785429	Region risk
10	Prosocial	[Actor1-160]	44	Actor action
10	Antisocial	[Actor1-160]	6	Actor action
10	Regional Wellbeing	Region01	0.564	Actor health
10	Regional Wellbeing	Region02	0.8533333333333332	Actor health
10	Regional Wellbeing	Region03	0.7786666666666666	Actor health
10	Regional Wellbeing	Region04	0.6564031078399999	Actor health
10	Regional Wellbeing	Region05	0.6099999999999999	Actor health
10	Regional Wellbeing	Region06	0.554	Actor health
10	Regional Wellbeing	Region07	0.6273599999999999	Actor health
10	Regional Wellbeing	Region08	0.7912727272727273	Actor health
10	Regional Wellbeing	Region09	0.65856	Actor health
10	Regional Wellbeing	Region10	0.756256	Actor health
10	Regional Wellbeing	Region11	0.6328	Actor health
10	Regional Wellbeing	Region12	0.55841910784	Actor health
10	Regional Wellbeing	Region13	0.5996800000000001	Actor health
10	Regional Wellbeing	Region14	0.6646400000000001	Actor health
10	Regional Wellbeing	Region15	0.46217600000000003	Actor health
10	Regional Wellbeing	Region16	0.6	Actor health
10	Regional Deaths	Region01	0	Actor alive
10	Regional Deaths	Region02	0	Actor alive
10	Regional Deaths	Region03	0	Actor alive
10	Regional Deaths	Region04	0	Actor alive
10	Regional Deaths	Region05	0	Actor alive
10	Regional Deaths	Region06	0	Actor alive
10	Regional Deaths	Region07	0	Actor alive
10	Regional Deaths	Region08	0	Actor alive
10	Regional Deaths	Region09	0	Actor alive
10	Regional Deaths	Region10	0	Actor alive
10	Regional Deaths	Region11	0	Actor alive
10	Regional Deaths	Region12	0	Actor alive
10	Regional Deaths	Region13	0	Actor alive
10	Regional Deaths	Region14	0	Actor alive
10	Regional Deaths	Region15	0	Actor alive
10	Regional Deaths	Region16	0	Actor alive
10	Regional Casualties	Region01	0	Actor health
10	Regional Casualties	Region02	0	Actor health
10	Regional Casualties	Region03	0	Actor health
10	Regional Casualties	Region04	0	Actor health
10	Regional Casualties	Region05	0	Actor health
10	Regional Casualties	Region06	0	Actor health
10	Regional Casualties	Region07	0	Actor health
10	Regional Casualties	Region08	0	Actor health
10	Regional Casualties	Region09	0	Actor health
10	Regional Casualties	Region10	0	Actor health
10	Regional Casualties	Region11	0	Actor health
10	Regional Casualties	Region12	0	Actor health
10	Regional Casualties	Region13	2	Actor health
10	Regional Casualties	Region14	0	Actor health
10	Regional Casualties	Region15	0	Actor health
10	Regional Casualties	Region16	0	Actor health
10	Regional Sheltered	Region01	0	Actor location
10	Regional Sheltered	Region02	0	Actor location
10	Regional Sheltered	Region03	0	Actor location
10	Regional Sheltered	Region04	0	Actor location
10	Regional Sheltered	Region05	0	Actor location
10	Regional Sheltered	Region06	0	Actor location
10	Regional Sheltered	Region07	0	Actor location
10	Regional Sheltered	Region08	0	Actor location
10	Regional Sheltered	Region09	0	Actor location
10	Regional Sheltered	Region10	0	Actor location
10	Regional Sheltered	Region11	0	Actor location
10	Regional Sheltered	Region12	0	Actor location
10	Regional Sheltered	Region13	1	Actor location
10	Regional Sheltered	Region14	0	Actor location
10	Regional Sheltered	Region15	0	Actor location
10	Regional Sheltered	Region16	0	Actor location
11	Deaths	[Actor1-160]	0	Actor alive
11	Casualties	[Actor1-160]	7	Actor health
11	Evacuees	[Actor1-160]	38	Actor location
11	Sheltered	[Actor1-160]	0	Actor location
11	Wellbeing	[Actor1-160]	0.6485209913599991	Actor health
11	Wealth	[Actor1-160]	0.8744989738240001	Actor resources
11	Safety	[Region1-16]	0.869579722615462	Region risk
11	Prosocial	[Actor1-160]	56	Actor action
11	Antisocial	[Actor1-160]	12	Actor action
11	Regional Wellbeing	Region01	0.5704	Actor health
11	Regional Wellbeing	Region02	0.8853333333333332	Actor health
11	Regional Wellbeing	Region03	0.7871999999999999	Actor health
11	Regional Wellbeing	Region04	0.649841864704	Actor health
11	Regional Wellbeing	Region05	0.596	Actor health
11	Regional Wellbeing	Region06	0.5124000000000001	Actor health
11	Regional Wellbeing	Region07	0.6564159999999999	Actor health
11	Regional Wellbeing	Region08	0.7729454545454545	Actor health
11	Regional Wellbeing	Region09	0.683136	Actor health
11	Regional Wellbeing	Region10	0.7817535999999999	Actor health
11	Regional Wellbeing	Region11	0.65968	Actor health
11	Regional Wellbeing	Region12	0.5030514647040001	Actor health
11	Regional Wellbeing	Region13	0.6331413333333333	Actor health
11	Regional Wellbeing	Region14	0.6844982857142857	Actor health
11	Regional Wellbeing	Region15	0.5013056	Actor health
11	Regional Wellbeing	Region16	0.6	Actor health
11	Regional Deaths	Region01	0	Actor alive
11	Regional Deaths	Region02	0	Actor alive
11	Regional Deaths	Region03	0	Actor alive
11	Regional Deaths	Region04	0	Actor alive
11	Regional Deaths	Region05	0	Actor alive
11	Regional Deaths	Region06	0	Actor alive
11	Regional Deaths	Region07	0	Actor alive
11	Regional Deaths	Region08	0	Actor alive
11	Regional Deaths	Region09	0	Actor alive
11	Regional Deaths	Region10	0	Actor alive
11	Regional Deaths	Region11	0	Actor alive
11	Regional Deaths	Region12	0	Actor alive
11	Regional Deaths	Region13	0	Actor alive
11	Regional Deaths	Region14	0	Actor alive
11	Regional Deaths	Region15	0	Actor alive
11	Regional Deaths	Region16	0	Actor alive
11	Regional Casualties	Region01	0	Actor health
11	Regional Casualties	Region02	0	Actor health
11	Regional Casualties	Region03	0	Actor health
11	Regional Casualties	Region04	1	Actor health
11	Regional Casualties	Region05	1	Actor health
11	Regional Casualties	Region06	0	Actor health
11	Regional Casualties	Region07	0	Actor health
11	Regional Casualties	Region08	0	Actor health
11	Regional Casualties	Region09	0	Actor health
11	Regional Casualties	Region10	0	Actor health
11	Regional Casualties	Region11	1	Actor health
11	Regional Casualties	Region12	1	Actor health
11	Regional Casualties	Region13	1	Actor health
11	Regional Casualties	Region14	0	Actor health
11	Regional Casualties	Region15	0	Actor health
11	Regional Casualties	Region16	2	Actor health
11	Regional Sheltered	Region01	0	Actor location
11	Regional Sheltered	Region02	0	Actor location
11	Regional Sheltered	Region03	0	Actor location
11	Regional Sheltered	Region04	0	Actor location
11	Regional Sheltered	Region05	0	Actor location
11	Regional Sheltered	Region06	0	Actor location
11	Regional Sheltered	Region07	0	Actor location
11	Regional Sheltered	Region08	0	Actor location
11	Regional Sheltered	Region09	0	Actor location
11	Regional Sheltered	Region10	0	Actor location
11	Regional Sheltered	Region11	0	Actor location
11	Regional Sheltered	Region12	0	Actor location
11	Regional Sheltered	Region13	0	Actor location
11	Regional Sheltered	Region14	0	Actor location
11	Regional Sheltered	Region15	0	Actor location
11	Regional Sheltered	Region16	0	Actor location
12	Deaths	[Actor1-160]	0	Actor alive
12	Casualties	[Actor1-160]	2	Actor health
12	Evacuees	[Actor1-160]	37	Actor location
12	Sheltered	[Actor1-160]	1	Actor location
12	Wellbeing	[Actor1-160]	0.6636125948159992	Actor health
12	Wealth	[Actor1-160]	0.8927638769920001	Actor resources
12	Safety	[Region1-16]	0.924566283252842	Region risk
12	Prosocial	[Actor1-160]	28	Actor action
12	Antisocial	[Actor1-160]	5	Actor action
12	Regional Wellbeing	Region01	0.57424	Actor health
12	Regional Wellbeing	Region02	0.9045333333333332	Actor health
12	Regional Wellbeing	Region03	0.79232	Actor health
12	Regional Wellbeing	Region04	0.6459051188224	Actor health
12	Regional Wellbeing	Region05	0.6075999999999999	Actor health
12	Regional Wellbeing	Region06	0.48744	Actor health
12	Regional Wellbeing	Region07	0.6738495999999999	Actor health
12	Regional Wellbeing	Region08	0.7837672727272728	Actor health
12	Regional Wellbeing	Region09	0.6978816	Actor health
12	Regional Wellbeing	Region10	0.79705216	Actor health
12	Regional Wellbeing	Region11	0.691808	Actor health
12	Regional Wellbeing	Region12	0.5578308788224	Actor health
12	Regional Wellbeing	Region13	0.6732181333333335	Actor health
12	Regional Wellbeing	Region14	0.6964132571428571	Actor health
12	Regional Wellbeing	Region15	0.52478336	Actor health
12	Regional Wellbeing	Region16	0.6	Actor health
12	Regional Deaths	Region01	0	Actor alive
12	Regional Deaths	Region02	0	Actor alive
12	Regional Deaths	Region03	0	Actor alive
12	Regional Deaths	Region04	0	Actor alive
12	Regional Deaths	Region05	0	Actor alive
12	Regional Deaths	Region06	0	Actor alive
12	Regional Deaths	Region07	0	Actor alive
12	Regional Deaths	Region08	0	Actor alive
12	Regional Deaths	Region09	0	Actor alive
12	Regional Deaths	Region10	0	Actor alive
12	Regional Deaths	Region11	0	Actor alive
12	Regional Deaths	Region12	0	Actor alive
12	Regional Deaths	Region13	0	Actor alive
12	Regional Deaths	Region14	0	Actor alive
12	Regional Deaths	Region15	0	Actor alive
12	Regional Deaths	Region16	0	Actor alive
12	Regional Casualties	Region01	0	Actor health
12	Regional Casualties	Region02	0	Actor health
12	Regional Casualties	Region03	0	Actor health
12	Regional Casualties	Region04	0	Actor health
12	Regional Casualties	Region05	0	Actor health
12	Regional Casualties	Region06	0	Actor health
12	Regional Casualties	Region07	0	Actor health
12	Regional Casualties	Region08	0	Actor health
12	Regional Casualties	Region09	0	Actor health
12	Regional Casualties	Region10	0	Actor health
12	Regional Casualties	Region11	1	Actor health
12	Regional Casualties	Region12	0	Actor health
12	Regional Casualties	Region13	0	Actor health
12	Regional Casualties	Region14	0	Actor health
12	Regional Casualties	Region15	1	Actor health
12	Regional Casualties	Region16	0	Actor health
12	Regional Sheltered	Region01	0	Actor location
12	Regional Sheltered	Region02	0	Actor location
12	Regional Sheltered	Region03	0	Actor location
12	Regional Sheltered	Region04	0	Actor location
12	Regional Sheltered	Region05	0	Actor location
12	Regional Sheltered	Region06	0	Actor location
12	Regional Sheltered	Region07	0	Actor location
12	Regional Sheltered	Region08	0	Actor location
12	Regional Sheltered	Region09	0	Actor location
12	Regional Sheltered	Region10	0	Actor location
12	Regional Sheltered	Region11	0	Actor location
12	Regional Sheltered	Region12	0	Actor location
12	Regional Sheltered	Region13	1	Actor location
12	Regional Sheltered	Region14	0	Actor location
12	Regional Sheltered	Region15	0	Actor location
12	Regional Sheltered	Region16	0	Actor location
13	Deaths	[Actor1-160]	0	Actor alive
13	Casualties	[Actor1-160]	2	Actor health
13	Evacuees	[Actor1-160]	37	Actor location
13	Sheltered	[Actor1-160]	1	Actor location
13	Wellbeing	[Actor1-160]	0.6766675568895993	Actor health
13	Wealth	[Actor1-160]	0.9040291166054402	Actor resources
13	Safety	[Region1-16]	0.9569739064663758	Region risk
13	Prosocial	[Actor1-160]	33	Actor action
13	Antisocial	[Actor1-160]	6	Actor action
13	Regional Wellbeing	Region01	0.576544	Actor health
13	Regional Wellbeing	Region02	0.9160533333333333	Actor health
13	Regional Wellbeing	Region03	0.7953920000000001	Actor health
13	Regional Wellbeing	Region04	0.65954307129344	Actor health
13	Regional Wellbeing	Region05	0.6145599999999999	Actor health
13	Regional Wellbeing	Region06	0.5524640000000001	Actor health
13	Regional Wellbeing	Region07	0.68430976	Actor health
13	Regional Wellbeing	Region08	0.7684421818181818	Actor health
13	Regional Wellbeing	Region09	0.7067289600000001	Actor health
13	Regional Wellbeing	Region10	0.806231296	Actor health
13	Regional Wellbeing	Region11	0.7110848	Actor health
13	Regional Wellbeing	Region12	0.59069852729344	Actor health
13	Regional Wellbeing	Region13	0.6772642133333333	Actor health
13	Regional Wellbeing	Region14	0.7035622399999999	Actor health
13	Regional Wellbeing	Region15	0.562870016	Actor health
13	Regional Wellbeing	Region16	0.6213333333333334	Actor health
13	Regional Deaths	Region01	0	Actor alive
13	Regional Deaths	Region02	0	Actor alive
13	Regional Deaths	Region03	0	Actor alive
13	Regional Deaths	Region04	0	Actor alive
13	Regional Deaths	Region05	0	Actor alive
13	Regional Deaths	Region06	0	Actor alive
13	Regional Deaths	Region07	0	Actor alive
13	Regional Deaths	Region08	0	Actor alive
13	Regional Deaths	Region09	0	Actor alive
13	Regional Deaths	Region10	0	Actor alive
13	Regional Deaths	Region11	0	Actor alive
13	Regional Deaths	Region12	0	Actor alive
13	Regional Deaths	Region13	0	Actor alive
13	Regional Deaths	Region14	0	Actor alive
13	Regional Deaths	Region15	0	Actor alive
13	Regional Deaths	Region16	0	Actor alive
13	Regional Casualties	Region01	0	Actor health
13	Regional Casualties	Region02	0	Actor health
13	Regional Casualties	Region03	0	Actor health
13	Regional Casualties	Region04	0	Actor health
13	Regional Casualties	Region05	0	Actor health
13	Regional Casualties	Region06	0	Actor health
13	Regional Casualties	Region07	0	Actor health
13	Regional Casualties	Region08	0	Actor health
13	Regional Casualties	Region09	0	Actor health
13	Regional Casualties	Region10	0	Actor health
13	Regional Casualties	Region11	1	Actor health
13	Regional Casualties	Region12	0	Actor health
13	Regional Casualties	Region13	1	Actor health
13	Regional Casualties	Region14	0	Actor health
